alpha,beta,mach,Cnr [1/rad]
-0.017453292519943295,0.0,0.6,-1134.4058
-0.017453292519943295,0.008726646259971648,0.6,884.4745
-0.017453292519943295,0.017453292519943295,0.6,693.6959
-0.017453292519943295,0.026179938779914945,0.6,556.4274
-0.017453292519943295,0.03490658503988659,0.6,456.2995
-0.008726646259971648,-0.03490658503988659,0.6,180.2201
-0.008726646259971648,-0.026179938779914945,0.6,275.6168
-0.008726646259971648,-0.017453292519943295,0.6,428.7918
-0.008726646259971648,-0.008726646259971648,0.6,694.6575
-0.008726646259971648,0.0,0.6,-1136.1433
-0.008726646259971648,0.008726646259971648,0.6,694.6576
-0.008726646259971648,0.017453292519943295,0.6,453.0431
-0.008726646259971648,0.026179938779914945,0.6,322.2982
-0.008726646259971648,0.03490658503988659,0.6,249.0793
0.0,-0.03490658503988659,0.6,-108.1342
0.0,-0.026179938779914945,0.6,-98.7923
0.0,-0.017453292519943295,0.6,-88.0036
0.0,-0.008726646259971648,0.6,-76.184
0.0,0.0,0.6,-1137.0157
0.0,0.008726646259971648,0.6,-51.2717
0.0,0.017453292519943295,0.6,-39.3033
0.0,0.026179938779914945,0.6,-28.355
0.0,0.03490658503988659,0.6,-18.856
0.008726646259971648,-0.03490658503988659,0.6,-376.0696
0.008726646259971648,-0.026179938779914945,0.6,-449.4454
0.008726646259971648,-0.017453292519943295,0.6,-580.3498
0.008726646259971648,-0.008726646259971648,0.6,-822.1132
0.008726646259971648,0.0,0.6,-1136.1433
0.008726646259971648,0.008726646259971648,0.6,-822.1132
0.008726646259971648,0.017453292519943295,0.6,-556.0986
0.008726646259971648,0.026179938779914945,0.6,-402.7641
0.008726646259971648,0.03490658503988659,0.6,-307.2103
0.017453292519943295,-0.03490658503988659,0.6,-583.2897
0.017453292519943295,-0.026179938779914945,0.6,-683.5745
0.017453292519943295,-0.017453292519943295,0.6,-821.0025
0.017453292519943295,-0.008726646259971648,0.6,-1011.93
0.017453292519943295,0.0,0.6,-1134.4058
0.017453292519943295,0.008726646259971648,0.6,-995.8116
0.017453292519943295,0.017453292519943295,0.6,-821.0026
0.017453292519943295,0.026179938779914945,0.6,-664.1323
0.017453292519943295,0.03490658503988659,0.6,-541.504
0.026179938779914945,-0.03490658503988659,0.6,-719.5134
0.026179938779914945,-0.026179938779914945,0.6,-819.6503
0.026179938779914945,-0.017453292519943295,0.6,-946.3171
0.026179938779914945,-0.008726646259971648,0.6,-1078.575
0.026179938779914945,0.0,0.6,-1131.962
0.026179938779914945,0.008726646259971648,0.6,-1053.4462
0.026179938779914945,0.017453292519943295,0.6,-933.505
0.026179938779914945,0.026179938779914945,0.6,-819.6503
0.026179938779914945,0.03490658503988659,0.6,-707.0577
0.03490658503988659,-0.03490658503988659,0.6,-818.1373
0.03490658503988659,-0.026179938779914945,0.6,-913.4976
0.03490658503988659,-0.017453292519943295,0.6,-1017.4187
0.03490658503988659,-0.008726646259971648,0.6,-1105.3265
0.03490658503988659,0.0,0.6,-1128.8356
0.03490658503988659,0.008726646259971648,0.6,-1076.8358
0.03490658503988659,0.017453292519943295,0.6,-991.6456
0.03490658503988659,0.026179938779914945,0.6,-907.2979
0.03490658503988659,0.03490658503988659,0.6,-818.1374
-0.03490658503988659,-0.03490658503988659,0.7,666.6163
-0.03490658503988659,-0.026179938779914945,0.7,755.1809
-0.03490658503988659,-0.017453292519943295,0.7,840.1141
-0.03490658503988659,-0.008726646259971648,0.7,924.337
-0.03490658503988659,0.0,0.7,-1118.4315
-0.03490658503988659,0.008726646259971648,0.7,950.1705
-0.03490658503988659,0.017453292519943295,0.7,864.0453
-0.03490658503988659,0.026179938779914945,0.7,761.424
-0.03490658503988659,0.03490658503988659,0.7,666.6163
-0.026179938779914945,-0.03490658503988659,0.7,557.4685
-0.026179938779914945,-0.026179938779914945,0.7,667.912
-0.026179938779914945,-0.017453292519943295,0.7,781.9426
-0.026179938779914945,-0.008726646259971648,0.7,901.3648
-0.026179938779914945,0.0,0.7,-1121.4094
-0.026179938779914945,0.008726646259971648,0.7,924.2862
-0.026179938779914945,0.017453292519943295,0.7,794.0392
-0.026179938779914945,0.026179938779914945,0.7,667.9121
-0.026179938779914945,0.03490658503988659,0.7,567.532
-0.017453292519943295,-0.03490658503988659,0.7,395.8345
-0.017453292519943295,-0.026179938779914945,0.7,514.6589
-0.017453292519943295,-0.017453292519943295,0.7,669.0507
-0.017453292519943295,-0.008726646259971648,0.7,844.2743
-0.017453292519943295,0.0,0.7,-1123.7415
-0.017453292519943295,0.008726646259971648,0.7,859.1526
-0.017453292519943295,0.017453292519943295,0.7,669.0509
-0.017453292519943295,0.026179938779914945,0.7,530.9232
-0.017453292519943295,0.03490658503988659,0.7,430.7551
-0.008726646259971648,-0.03490658503988659,0.7,168.7759
-0.008726646259971648,-0.026179938779914945,0.7,259.8289
-0.008726646259971648,-0.017453292519943295,0.7,407.917
-0.008726646259971648,-0.008726646259971648,0.7,669.9677
-0.008726646259971648,0.0,0.7,-1125.401
-0.008726646259971648,0.008726646259971648,0.7,669.9676
-0.008726646259971648,0.017453292519943295,0.7,428.3793
-0.008726646259971648,0.026179938779914945,0.7,299.0018
-0.008726646259971648,0.03490658503988659,0.7,226.456
0.0,-0.03490658503988659,0.7,-109.3783
0.0,-0.026179938779914945,0.7,-101.6119
0.0,-0.017453292519943295,0.7,-92.5765
0.0,-0.008726646259971648,0.7,-82.6388
0.0,0.0,0.7,-1126.233
0.0,0.008726646259971648,0.7,-61.6163
0.0,0.017453292519943295,0.7,-51.5098
0.0,0.026179938779914945,0.7,-42.2931
0.0,0.03490658503988659,0.7,-34.3482
0.008726646259971648,-0.03490658503988659,0.7,-370.1825
0.008726646259971648,-0.026179938779914945,0.7,-442.9066
0.008726646259971648,-0.017453292519943295,0.7,-572.4653
0.008726646259971648,-0.008726646259971648,0.7,-814.2227
0.008726646259971648,0.0,0.7,-1125.401
0.008726646259971648,0.008726646259971648,0.7,-814.2227
0.008726646259971648,0.017453292519943295,0.7,-552.0031
0.008726646259971648,0.026179938779914945,0.7,-403.7338
0.008726646259971648,0.03490658503988659,0.7,-312.5024
0.017453292519943295,-0.03490658503988659,0.7,-574.4815
0.017453292519943295,-0.026179938779914945,0.7,-674.828
0.017453292519943295,-0.017453292519943295,0.7,-813.137
0.017453292519943295,-0.008726646259971648,0.7,-1003.4078
0.017453292519943295,0.0,0.7,-1123.7415
0.017453292519943295,0.008726646259971648,0.7,-988.5293
0.017453292519943295,0.017453292519943295,0.7,-813.1368
0.017453292519943295,0.026179938779914945,0.7,-658.564
0.017453292519943295,0.03490658503988659,0.7,-539.5611
0.026179938779914945,-0.03490658503988659,0.7,-711.2584
0.026179938779914945,-0.026179938779914945,0.7,-811.8169
0.026179938779914945,-0.017453292519943295,0.7,-938.1252
0.026179938779914945,-0.008726646259971648,0.7,-1068.5411
0.026179938779914945,0.0,0.7,-1121.4094
0.026179938779914945,0.008726646259971648,0.7,-1045.6198
0.026179938779914945,0.017453292519943295,0.7,-926.0286
0.026179938779914945,0.026179938779914945,0.7,-811.8169
0.026179938779914945,0.03490658503988659,0.7,-701.195
0.03490658503988659,-0.03490658503988659,0.7,-810.3427
0.03490658503988659,-0.026179938779914945,0.7,-905.3287
0.03490658503988659,-0.017453292519943295,0.7,-1008.1313
0.03490658503988659,-0.008726646259971648,0.7,-1094.4258
0.03490658503988659,0.0,0.7,-1118.4315
0.03490658503988659,0.008726646259971648,0.7,-1068.5922
0.03490658503988659,0.017453292519943295,0.7,-984.2003
0.03490658503988659,0.026179938779914945,0.7,-899.0858
0.03490658503988659,0.03490658503988659,0.7,-810.3428
-0.03490658503988659,-0.03490658503988659,0.8,661.6959
-0.03490658503988659,-0.026179938779914945,0.8,751.4942
-0.03490658503988659,-0.017453292519943295,0.8,837.6722
-0.03490658503988659,-0.008726646259971648,0.8,922.0998
-0.03490658503988659,0.0,0.8,-1135.9437
-0.03490658503988659,0.008726646259971648,0.8,946.1445
-0.03490658503988659,0.017453292519943295,0.8,860.2286
-0.03490658503988659,0.026179938779914945,0.8,757.2712
-0.03490658503988659,0.03490658503988659,0.8,661.6959
-0.026179938779914945,-0.03490658503988659,0.8,551.4083
-0.026179938779914945,-0.026179938779914945,0.8,663.0048
-0.026179938779914945,-0.017453292519943295,0.8,778.7718
-0.026179938779914945,-0.008726646259971648,0.8,899.0704
-0.026179938779914945,0.0,0.8,-1138.7756
-0.026179938779914945,0.008726646259971648,0.8,920.5782
-0.026179938779914945,0.017453292519943295,0.8,790.2339
-0.026179938779914945,0.026179938779914945,0.8,663.0049
-0.026179938779914945,0.03490658503988659,0.8,561.3083
-0.017453292519943295,-0.03490658503988659,0.8,388.4524
-0.017453292519943295,-0.026179938779914945,0.8,508.0457
-0.017453292519943295,-0.017453292519943295,0.8,664.1541
-0.017453292519943295,-0.008726646259971648,0.8,841.6782
-0.017453292519943295,0.0,0.8,-1141.0067
-0.017453292519943295,0.008726646259971648,0.8,855.8043
-0.017453292519943295,0.017453292519943295,0.8,664.1543
-0.017453292519943295,0.026179938779914945,0.8,523.9557
-0.017453292519943295,0.03490658503988659,0.8,422.3813
-0.008726646259971648,-0.03490658503988659,0.8,160.4644
-0.008726646259971648,-0.026179938779914945,0.8,251.3346
-0.008726646259971648,-0.017453292519943295,0.8,400.1301
-0.008726646259971648,-0.008726646259971648,0.8,665.0782
-0.008726646259971648,0.0,0.8,-1142.6062
-0.008726646259971648,0.008726646259971648,0.8,665.0783
-0.008726646259971648,0.017453292519943295,0.8,420.0285
-0.008726646259971648,0.026179938779914945,0.8,289.1583
-0.008726646259971648,0.03490658503988659,0.8,215.7997
0.0,-0.03490658503988659,0.8,-117.7975
0.0,-0.026179938779914945,0.8,-110.4334
0.0,-0.017453292519943295,0.8,-101.8835
0.0,-0.008726646259971648,0.8,-92.4924
0.0,0.0,0.8,-1143.4156
0.0,0.008726646259971648,0.8,-72.6095
0.0,0.017453292519943295,0.8,-63.0246
0.0,0.026179938779914945,0.8,-54.2666
0.0,0.03490658503988659,0.8,-46.6973
0.008726646259971648,-0.03490658503988659,0.8,-380.2946
0.008726646259971648,-0.026179938779914945,0.8,-453.8582
0.008726646259971648,-0.017453292519943295,0.8,-584.9365
0.008726646259971648,-0.008726646259971648,0.8,-830.1802
0.008726646259971648,0.0,0.8,-1142.6063
0.008726646259971648,0.008726646259971648,0.8,-830.1801
0.008726646259971648,0.017453292519943295,0.8,-565.0381
0.008726646259971648,0.026179938779914945,0.8,-416.0346
0.008726646259971648,0.03490658503988659,0.8,-324.9592
0.017453292519943295,-0.03490658503988659,0.8,-586.8761
0.017453292519943295,-0.026179938779914945,0.8,-688.6556
0.017453292519943295,-0.017453292519943295,0.8,-829.0623
0.017453292519943295,-0.008726646259971648,0.8,-1020.9061
0.017453292519943295,0.0,0.8,-1141.0067
0.017453292519943295,0.008726646259971648,0.8,-1006.7798
0.017453292519943295,0.017453292519943295,0.8,-829.0623
0.017453292519943295,0.026179938779914945,0.8,-672.7456
0.017453292519943295,0.03490658503988659,0.8,-552.9472
0.026179938779914945,-0.03490658503988659,0.8,-725.803
0.026179938779914945,-0.026179938779914945,0.8,-827.7048
0.026179938779914945,-0.017453292519943295,0.8,-955.1419
0.026179938779914945,-0.008726646259971648,0.8,-1085.6799
0.026179938779914945,0.0,0.8,-1138.7755
0.026179938779914945,0.008726646259971648,0.8,-1064.1721
0.026179938779914945,0.017453292519943295,0.8,-943.68
0.026179938779914945,0.026179938779914945,0.8,-827.7047
0.026179938779914945,0.03490658503988659,0.8,-715.903
0.03490658503988659,-0.03490658503988659,0.8,-826.1906
0.03490658503988659,-0.026179938779914945,0.8,-921.9711
0.03490658503988659,-0.017453292519943295,0.8,-1025.1366
0.03490658503988659,-0.008726646259971648,0.8,-1111.2467
0.03490658503988659,0.0,0.8,-1135.9436
0.03490658503988659,0.008726646259971648,0.8,-1087.2018
0.03490658503988659,0.017453292519943295,0.8,-1002.5801
0.03490658503988659,0.026179938779914945,0.8,-916.1939
0.03490658503988659,0.03490658503988659,0.8,-826.1906
-0.03490658503988659,-0.03490658503988659,0.9,651.3223
-0.03490658503988659,-0.026179938779914945,0.9,742.4456
-0.03490658503988659,-0.017453292519943295,0.9,830.5009
-0.03490658503988659,-0.008726646259971648,0.9,915.438
-0.03490658503988659,0.0,0.9,-1153.024
-0.03490658503988659,0.008726646259971648,0.9,937.4142
-0.03490658503988659,0.017453292519943295,0.9,851.5916
-0.03490658503988659,0.026179938779914945,0.9,748.0356
-0.03490658503988659,0.03490658503988659,0.9,651.3225
-0.026179938779914945,-0.03490658503988659,0.9,540.3129
-0.026179938779914945,-0.026179938779914945,0.9,652.631
-0.026179938779914945,-0.017453292519943295,0.9,770.6283
-0.026179938779914945,-0.008726646259971648,0.9,892.3672
-0.026179938779914945,0.0,0.9,-1155.7328
-0.026179938779914945,0.008726646259971648,0.9,912.2037
-0.026179938779914945,0.017453292519943295,0.9,781.4892
-0.026179938779914945,0.026179938779914945,0.9,652.6312
-0.026179938779914945,0.03490658503988659,0.9,549.0386
-0.017453292519943295,-0.03490658503988659,0.9,377.0133
-0.017453292519943295,-0.026179938779914945,0.9,496.3779
-0.017453292519943295,-0.017453292519943295,0.9,653.7802
-0.017453292519943295,-0.008726646259971648,0.9,834.5376
-0.017453292519943295,0.0,0.9,-1157.8781
-0.017453292519943295,0.008726646259971648,0.9,847.7649
-0.017453292519943295,0.017453292519943295,0.9,653.7803
-0.017453292519943295,0.026179938779914945,0.9,510.6769
-0.017453292519943295,0.03490658503988659,0.9,407.3348
-0.008726646259971648,-0.03490658503988659,0.9,149.926
-0.008726646259971648,-0.026179938779914945,0.9,239.416
-0.008726646259971648,-0.017453292519943295,0.9,387.515
-0.008726646259971648,-0.008726646259971648,0.9,654.7044
-0.008726646259971648,0.0,0.9,-1159.424
-0.008726646259971648,0.008726646259971648,0.9,654.7046
-0.008726646259971648,0.017453292519943295,0.9,405.4246
-0.008726646259971648,0.026179938779914945,0.9,273.1527
-0.008726646259971648,0.03490658503988659,0.9,198.9716
0.0,-0.03490658503988659,0.9,-125.9896
0.0,-0.026179938779914945,0.9,-119.5486
0.0,-0.017453292519943295,0.9,-112.0445
0.0,-0.008726646259971648,0.9,-103.7887
0.0,0.0,0.9,-1160.2095
0.0,0.008726646259971648,0.9,-86.2719
0.0,0.017453292519943295,0.9,-77.8147
0.0,0.026179938779914945,0.9,-70.0938
0.0,0.03490658503988659,0.9,-63.4384
0.008726646259971648,-0.03490658503988659,0.9,-388.3994
0.008726646259971648,-0.026179938779914945,0.9,-462.7951
0.008726646259971648,-0.017453292519943295,0.9,-595.2838
0.008726646259971648,-0.008726646259971648,0.9,-844.765
0.008726646259971648,0.0,0.9,-1159.424
0.008726646259971648,0.008726646259971648,0.9,-844.765
0.008726646259971648,0.017453292519943295,0.9,-577.3741
0.008726646259971648,0.026179938779914945,0.9,-429.0584
0.008726646259971648,0.03490658503988659,0.9,-339.3539
0.017453292519943295,-0.03490658503988659,0.9,-596.7628
0.017453292519943295,-0.026179938779914945,0.9,-700.3192
0.017453292519943295,-0.017453292519943295,0.9,-843.6395
0.017453292519943295,-0.008726646259971648,0.9,-1037.8252
0.017453292519943295,0.0,0.9,-1157.8781
0.017453292519943295,0.008726646259971648,0.9,-1024.5981
0.017453292519943295,0.017453292519943295,0.9,-843.6394
0.017453292519943295,0.026179938779914945,0.9,-686.0204
0.017453292519943295,0.03490658503988659,0.9,-566.4412
0.026179938779914945,-0.03490658503988659,0.9,-738.4664
0.026179938779914945,-0.026179938779914945,0.9,-842.2734
0.026179938779914945,-0.017453292519943295,0.9,-971.3483
0.026179938779914945,-0.008726646259971648,0.9,-1102.264
0.026179938779914945,0.0,0.9,-1155.7327
0.026179938779914945,0.008726646259971648,0.9,-1082.4276
0.026179938779914945,0.017453292519943295,0.9,-960.4875
0.026179938779914945,0.026179938779914945,0.9,-842.2734
0.026179938779914945,0.03490658503988659,0.9,-729.741
0.03490658503988659,-0.03490658503988659,0.9,-840.7504
0.03490658503988659,-0.026179938779914945,0.9,-937.6778
0.03490658503988659,-0.017453292519943295,0.9,-1041.4507
0.03490658503988659,-0.008726646259971648,0.9,-1127.4751
0.03490658503988659,0.0,0.9,-1153.024
0.03490658503988659,0.008726646259971648,0.9,-1105.4987
0.03490658503988659,0.017453292519943295,0.9,-1020.36
0.03490658503988659,0.026179938779914945,0.9,-932.0878
0.03490658503988659,0.03490658503988659,0.9,-840.7503
-0.03490658503988659,-0.03490658503988659,1,629.9551
-0.03490658503988659,-0.026179938779914945,1,721.4891
-0.03490658503988659,-0.017453292519943295,1,810.0552
-0.03490658503988659,-0.008726646259971648,1,893.593
-0.03490658503988659,0.0,1,-1157.3302
-0.03490658503988659,0.008726646259971648,1,911.8049
-0.03490658503988659,0.017453292519943295,1,828.4877
-0.03490658503988659,0.026179938779914945,1,726.2805
-0.03490658503988659,0.03490658503988659,1,629.9553
-0.026179938779914945,-0.03490658503988659,1,519.5526
-0.026179938779914945,-0.026179938779914945,1,631.3879
-0.026179938779914945,-0.017453292519943295,1,750.2547
-0.026179938779914945,-0.008726646259971648,1,871.0457
-0.026179938779914945,0.0,1,-1159.7876
-0.026179938779914945,0.008726646259971648,1,888.0687
-0.026179938779914945,0.017453292519943295,1,759.838
-0.026179938779914945,0.026179938779914945,1,631.3881
-0.026179938779914945,0.03490658503988659,1,527.2495
-0.017453292519943295,-0.03490658503988659,1,357.8107
-0.017453292519943295,-0.026179938779914945,1,475.7169
-0.017453292519943295,-0.017453292519943295,1,632.6448
-0.017453292519943295,-0.008726646259971648,1,813.9749
-0.017453292519943295,0.0,1,-1161.7665
-0.017453292519943295,0.008726646259971648,1,825.7566
-0.017453292519943295,0.017453292519943295,1,632.6448
-0.017453292519943295,0.026179938779914945,1,488.4499
-0.017453292519943295,0.03490658503988659,1,384.7419
-0.008726646259971648,-0.03490658503988659,1,133.7892
-0.008726646259971648,-0.026179938779914945,1,221.3195
-0.008726646259971648,-0.017453292519943295,1,367.3601
-0.008726646259971648,-0.008726646259971648,1,633.6544
-0.008726646259971648,0.0,1,-1163.2216
-0.008726646259971648,0.008726646259971648,1,633.6544
-0.008726646259971648,0.017453292519943295,1,383.369
-0.008726646259971648,0.026179938779914945,1,251.4395
-0.008726646259971648,0.03490658503988659,1,177.4459
0.0,-0.03490658503988659,1,-136.7907
0.0,-0.026179938779914945,1,-131.1116
0.0,-0.017453292519943295,1,-124.5168
0.0,-0.008726646259971648,1,-117.2865
0.0,0.0,1,-1163.9817
0.0,0.008726646259971648,1,-101.9742
0.0,0.017453292519943295,1,-94.5436
0.0,0.026179938779914945,1,-87.7336
0.0,0.03490658503988659,1,-81.8422
0.008726646259971648,-0.03490658503988659,1,-396.0787
0.008726646259971648,-0.026179938779914945,1,-470.2845
0.008726646259971648,-0.017453292519943295,1,-602.4293
0.008726646259971648,-0.008726646259971648,1,-852.9152
0.008726646259971648,0.0,1,-1163.2214
0.008726646259971648,0.008726646259971648,1,-852.915
0.008726646259971648,0.017453292519943295,1,-586.4203
0.008726646259971648,0.026179938779914945,1,-440.1646
0.008726646259971648,0.03490658503988659,1,-352.422
0.017453292519943295,-0.03490658503988659,1,-603.3746
0.017453292519943295,-0.026179938779914945,1,-707.2949
0.017453292519943295,-0.017453292519943295,1,-851.705
0.017453292519943295,-0.008726646259971648,1,-1045.0171
0.017453292519943295,0.0,1,-1161.7665
0.017453292519943295,0.008726646259971648,1,-1033.2355
0.017453292519943295,0.017453292519943295,1,-851.7051
0.017453292519943295,0.026179938779914945,1,-694.5621
0.017453292519943295,0.03490658503988659,1,-576.4436
0.026179938779914945,-0.03490658503988659,1,-745.8823
0.026179938779914945,-0.026179938779914945,1,-850.233
0.026179938779914945,-0.017453292519943295,1,-978.8983
0.026179938779914945,-0.008726646259971648,1,-1107.3291
0.026179938779914945,0.0,1,-1159.7877
0.026179938779914945,0.008726646259971648,1,-1090.306
0.026179938779914945,0.017453292519943295,1,-969.3151
0.026179938779914945,0.026179938779914945,1,-850.233
0.026179938779914945,0.03490658503988659,1,-738.1854
0.03490658503988659,-0.03490658503988659,1,-848.588
0.03490658503988659,-0.026179938779914945,1,-945.1255
0.03490658503988659,-0.017453292519943295,1,-1047.5479
0.03490658503988659,-0.008726646259971648,1,-1131.0658
0.03490658503988659,0.0,1,-1157.3303
0.03490658503988659,0.008726646259971648,1,-1112.8535
0.03490658503988659,0.017453292519943295,1,-1029.1155
0.03490658503988659,0.026179938779914945,1,-940.334
0.03490658503988659,0.03490658503988659,1,-848.588
